Checked,Tags,Name,Calc. MW,RT [min],Reference m/z,Avg TIC,Calculated RI,# Adducts,MS2,MS Depth,Sample1,Sample2,blank_10,Sample49,Sample50,Sample51,Sample52,Sample55,Sample57,blank_11,Sample58,Sample59,blank_12,Sample71,blank_13,Sample77,Sample78,Sample79,Sample80,Sample81,blank_14,Sample84,blank_15,Sample87,Sample88,Sample90,Sample91,blank_1,Sample3,Sample4,Sample5,Sample6,Sample7,blank_2,Sample10,Sample12,Sample14,Sample15,blank_3,Sample19,blank_4,Sample23,blank_5,Sample27,Sample28,blank_6,Sample37,Sample38,Sample40,blank_7,Sample44,blank_8,Sample46,blank_9,QC_1,QC_2,QC_3,QC_4,QC_8,QC_9,QC_10,QC_11,QC_12,QC_13,QC_14,QC_15,QC_5,QC_6,QC_7,tracers_1,tracers_2,tracers_3,tracers_4,tracers_5
False,,,428.0818,10.941,355.07013,2077,2312.0,1,No MS2,1,,,,,,,285.0,,,,,,,,,,,,,,,,,,,,,,,618.0,,,,,,,1621.0,,,34099.0,,,,,,,,390.0,,154.0,,,,,,,,371.0,,,12726.0,,,,,,,,,,,,,
False,,,298.05458,10.943,149.04491,8032,2313.0,1,No MS2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30685.0,,,,,,,,,,,,,,,,,,,,,20640.0,13930.0,,,6040.0,,,,,,,,,
False,,,502.10051,10.95,167.05539,772,2313.0,1,No MS2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6362.0,,,,,,,,,,,,,,,,,,,,,6711.0,4346.0,,,2002.0,,,,,,,146.0,,
False,,,87.0685,10.994,128.1071,1556,2332.0,3,No MS2,1,,,,,,,,,278.0,,64352.0,,,346.0,,,,220.0,381.0,,,,,,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8067.0,163.0,,,,,,,,,,,479.0,,290.0,,,,
False,,,228.16971,11.035,228.16928,3252,2348.0,3,No MS2,1,,,,,24838.0,,4899.0,,,,,6943.0,9716.0,,10581.0,,,,,,,,,,,,5616.0,,,,,,,,,,,,,8887.0,,5756.0,,,,,10765.0,,,,,,,,,10638.0,,,,,,,,6506.0,,,,4393.0,4425.0,65539.0,25348.0,10511.0,7411.0,
False,,,214.09963,11.048,187.07559,2178,2353.0,2,No MS2,1,,146380.0,22139.0,,,,704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,,254.204,11.058,173.13266,5288,2357.0,1,No MS2,1,25642.0,21805.0,9022.0,,,,,,8269.0,1175.0,9330.0,2232.0,4165.0,,,,,,,,,5526.0,3575.0,,15389.0,,,,,,,,,5293.0,,,,,6536.0,,10991.0,5622.0,4357.0,,,1687.0,,,8329.0,4168.0,4043.0,,1979.0,,8592.0,,15435.0,,,,4304.0,,,,,,,8496.0,,,,,,
False,,,171.96926,11.063,147.04733,2284,2357.0,1,No MS2,1,,1643.0,,,,,,,,,2784.0,,385.0,,,,,,,,,,,,1103.0,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,,,208.0,1797.0,,,,,,,,,,,,,,,,,,
False,,,258.19917,11.065,251.17979,2664,2360.0,1,No MS2,1,585.0,5332.0,,,,,,,333.0,335.0,,526.0,,403.0,,,,,,,,,1217.0,672.0,,,,,,,,,,,1556.0,,,,,,,,,,,,,825.0,,,284.0,206.0,,546.0,,,,,233.0,,,,,,314.0,,,,,,,,,
False,,,238.08846,11.071,106.03235,3991,2362.0,1,No MS2,1,,4617.0,6686.0,1226.0,3402.0,,4765.0,,,,4081.0,,,,,,,,,,,,,4405.0,,2836.0,6049.0,,6484.0,,,3286.0,,4794.0,3726.0,,,,1270.0,6993.0,1480.0,,2106.0,,,,8863.0,,4278.0,,,,,,3610.0,10400.0,1089.0,,2212.0,,,,1814.0,12396.0,638.0,,,11784.0,6606.0,,,,,
False,,,76.99372,11.073,78.00099,4908,2363.0,2,No MS2,1,,1357.0,2582.0,,,,1801.0,627.0,,,,,3762.0,167.0,,656.0,,3099.0,466.0,,1460.0,,,1019.0,2992.0,713.0,,,2681.0,,,1741.0,1874.0,1408.0,,,2128.0,2036.0,,2915.0,184.0,,,,,,4614.0,,,,,,,,1201.0,4649.0,316.0,344.0,,3011.0,,,,5554.0,,1474.0,483.0,5268.0,2589.0,,,,,
False,,,340.00112,11.074,98.07265,11964,2363.0,1,No MS2,1,782.0,1023165.0,,1675.0,3118.0,552.0,10246.0,1662.0,18511.0,,,2350.0,4510.0,280.0,3610.0,1494.0,,7719.0,2479.0,1023.0,4073.0,908.0,1151.0,3741.0,7138.0,3351.0,7568.0,5500.0,6179.0,1328.0,1021.0,2445.0,4807.0,3245.0,1895.0,,3955.0,4161.0,283.0,,1622.0,942.0,962.0,,,2056.0,22034.0,3375.0,2562.0,343.0,598.0,,,206.0,2182.0,186760.0,972.0,1600.0,671.0,5345.0,655.0,547.0,1085.0,11404.0,8000.0,2363.0,390.0,12883.0,5190.0,,,,,
False,,,97.06562,11.076,98.0729,12428,2364.0,1,No MS2,1,782.0,,,1675.0,3118.0,552.0,10246.0,1662.0,,,,2350.0,4510.0,280.0,3610.0,1494.0,,7719.0,2479.0,1023.0,4073.0,908.0,1151.0,,7138.0,3351.0,7568.0,,6179.0,1328.0,1021.0,2445.0,4807.0,3245.0,1895.0,,3955.0,,283.0,,1622.0,942.0,962.0,,,,,3375.0,2562.0,343.0,,,,206.0,2182.0,,972.0,1600.0,671.0,5345.0,655.0,547.0,1085.0,11404.0,,2363.0,390.0,,5190.0,,,,,
False,,,82.07836,11.081,130.99164,137252,2367.0,2,No MS2,1,6361.0,22316.0,22029.0,11424.0,10096.0,8337.0,24169.0,19663.0,4282.0,7804.0,20493.0,4398.0,27892.0,7234.0,28796.0,18819.0,,32050.0,17696.0,9287.0,32525.0,15405.0,17395.0,29197.0,20844.0,19536.0,23194.0,7771.0,30236.0,12191.0,10403.0,22321.0,27728.0,28345.0,33458.0,9113.0,24723.0,25563.0,12688.0,38990.0,13890.0,10110.0,15526.0,154.0,7227.0,7651.0,45611.0,25450.0,26951.0,12945.0,13082.0,8785.0,8184.0,8925.0,23103.0,51313.0,11961.0,16513.0,18533.0,34898.0,8718.0,9873.0,17691.0,45461.0,9382.0,22041.0,8509.0,44354.0,26127.0,,,,,
False,,,210.19885,11.082,68.99487,7648,2363.0,1,No MS2,1,,7185.0,13095.0,,4806.0,1004.0,6957.0,4099.0,,,6271.0,,13656.0,,,4200.0,,12497.0,5613.0,,10734.0,3103.0,3231.0,6348.0,,5168.0,10227.0,,9873.0,2236.0,1010.0,3985.0,8120.0,8166.0,5738.0,,7770.0,9766.0,,16270.0,2119.0,1869.0,2340.0,,,,22527.0,5100.0,7129.0,1801.0,,,,1256.0,3762.0,24316.0,1943.0,2177.0,,12642.0,,,2750.0,21575.0,1876.0,6761.0,2610.0,,7919.0,,,,,
False,,,312.98232,11.084,342.0209,51629,2367.0,2,No MS2,1,4167.0,19785.0,32563.0,5899.0,20657.0,3795.0,13450.0,8745.0,2435.0,4086.0,27492.0,1966.0,39539.0,4106.0,22659.0,8904.0,,28825.0,17364.0,3935.0,18160.0,6854.0,7569.0,12689.0,35517.0,9169.0,26768.0,3786.0,27511.0,6230.0,5067.0,10521.0,15996.0,15297.0,13845.0,4975.0,20605.0,19446.0,6700.0,53947.0,,4043.0,7822.0,,3463.0,3739.0,68213.0,11951.0,13241.0,6077.0,5826.0,3914.0,3945.0,3732.0,10878.0,81051.0,5320.0,7243.0,7925.0,22621.0,5239.0,5502.0,7249.0,62568.0,4378.0,12124.0,7692.0,64035.0,20470.0,,2062.0,,,
False,,,198.97968,11.086,130.99173,24352,2368.0,1,No MS2,1,6361.0,22316.0,22029.0,11424.0,10096.0,8337.0,24169.0,19663.0,4282.0,7804.0,20493.0,4398.0,27892.0,7234.0,28796.0,18819.0,,32050.0,17696.0,9287.0,32525.0,15405.0,17395.0,29197.0,20844.0,19536.0,23194.0,,30236.0,12191.0,10403.0,22321.0,27728.0,28345.0,33458.0,9113.0,24723.0,25563.0,12688.0,38990.0,13890.0,10110.0,15526.0,,7227.0,,45611.0,25450.0,26951.0,12945.0,13082.0,8785.0,8184.0,8925.0,23103.0,51313.0,11961.0,16513.0,18533.0,34898.0,8718.0,9873.0,,45461.0,9382.0,22041.0,8509.0,44354.0,26127.0,,,,,
False,,,104.0263,11.105,105.03358,16938,2375.0,2,DDA for preferred ion,2,14278.0,103857.0,74336.0,3482.0,17849.0,5182.0,30126.0,20209.0,8009.0,2915.0,66526.0,1614.0,14877.0,8057.0,12868.0,15195.0,,23931.0,16809.0,7491.0,13069.0,8944.0,12316.0,,63922.0,28062.0,13801.0,1871.0,18482.0,12341.0,13104.0,15623.0,36649.0,15082.0,10252.0,3124.0,9989.0,38309.0,7403.0,202975.0,24005.0,11984.0,4508.0,,,1697.0,36521.0,22557.0,13145.0,9021.0,2805.0,2078.0,1942.0,2154.0,27739.0,191819.0,21459.0,8090.0,18268.0,22531.0,3282.0,6952.0,11180.0,73485.0,4571.0,8819.0,2724.0,15313.0,36499.0,,,,,
False,,,309.30367,11.107,99.08063,129767,2381.0,1,No MS2,1,45657.0,395730.0,145281.0,3173.0,4139.0,2047.0,16758.0,6592.0,12458.0,2689.0,244230.0,3213.0,8847.0,9296.0,2394.0,12554.0,,52435.0,,7090.0,16588.0,11173.0,9573.0,,31207.0,19609.0,23083.0,3854.0,17438.0,12222.0,2816.0,8665.0,13510.0,21204.0,14745.0,1985.0,11057.0,47509.0,13605.0,29651.0,21016.0,20231.0,9022.0,,708.0,3417.0,,27676.0,25905.0,12940.0,6924.0,6009.0,4369.0,7164.0,22317.0,91625.0,18826.0,12832.0,16247.0,24034.0,11939.0,15020.0,23207.0,66545.0,7354.0,17950.0,5373.0,24152.0,38303.0,,,,,135.0
False,,,162.03194,11.11,105.03369,21368,2376.0,1,No MS2,1,14278.0,103857.0,74336.0,3482.0,17849.0,5182.0,30126.0,20209.0,8009.0,2915.0,66526.0,1614.0,14877.0,8057.0,12868.0,15195.0,,23931.0,16809.0,7491.0,13069.0,8944.0,12316.0,17818.0,63922.0,28062.0,13801.0,1871.0,18482.0,12341.0,13104.0,15623.0,36649.0,15082.0,10252.0,3124.0,9989.0,38309.0,7403.0,,24005.0,11984.0,4508.0,,1854.0,1697.0,36521.0,22557.0,13145.0,9021.0,2805.0,2078.0,1942.0,2154.0,27739.0,191819.0,21459.0,8090.0,18268.0,22531.0,3282.0,6952.0,11180.0,73485.0,4571.0,8819.0,2724.0,15313.0,36499.0,,,,,
False,,,169.14676,11.11,99.08057,32251,2377.0,2,No MS2,1,45657.0,395730.0,145281.0,3173.0,4139.0,,16758.0,6592.0,12458.0,2689.0,244230.0,,8847.0,9296.0,2394.0,12554.0,,52435.0,,7090.0,16588.0,11173.0,9573.0,,31207.0,19609.0,23083.0,,17438.0,12222.0,2816.0,8665.0,13510.0,21204.0,14745.0,1985.0,11057.0,47509.0,13605.0,29651.0,21016.0,20231.0,,,708.0,3417.0,,27676.0,25905.0,12940.0,6924.0,6009.0,,7164.0,22317.0,91625.0,18826.0,12832.0,16247.0,24034.0,11939.0,15020.0,23207.0,66545.0,7354.0,17950.0,5373.0,24152.0,38303.0,,,,,135.0
False,,,70.04199,11.111,71.04927,55395,2377.0,2,No MS2,1,20714.0,259265.0,153129.0,1504.0,3545.0,1331.0,6658.0,5824.0,9596.0,999.0,178226.0,2553.0,10073.0,7019.0,6076.0,9039.0,,37468.0,,5052.0,11305.0,6878.0,8102.0,1146.0,23613.0,12579.0,25859.0,3005.0,14774.0,7819.0,3543.0,6685.0,7400.0,16012.0,7417.0,1888.0,9293.0,38713.0,7919.0,42459.0,13898.0,9095.0,5552.0,,462.0,3067.0,,14573.0,16705.0,8678.0,5668.0,5050.0,1421.0,5437.0,10812.0,78296.0,12794.0,6106.0,10686.0,17869.0,8208.0,10111.0,12254.0,55205.0,4761.0,14566.0,3100.0,23694.0,30001.0,,,,,
False,,,200.15683,11.112,191.14323,5599,2378.0,1,No MS2,1,9708.0,66391.0,20615.0,,,,3012.0,434.0,1694.0,,27411.0,,247.0,2866.0,,,,3823.0,,195.0,,,,,3204.0,,4081.0,,,2076.0,,1041.0,,833.0,,,2391.0,3554.0,407.0,,1947.0,553.0,,,,281.0,,745.0,2988.0,,712.0,,,,3154.0,19346.0,,640.0,2521.0,1141.0,1046.0,980.0,2911.0,5743.0,,,,2474.0,4501.0,,,,,
False,,,183.16251,11.112,167.1433,49448,2378.0,1,No MS2,1,85702.0,698267.0,233317.0,,3948.0,2226.0,31182.0,7337.0,23007.0,,448345.0,,12656.0,19751.0,6623.0,21769.0,,72804.0,,7923.0,20015.0,15172.0,11031.0,,44798.0,32053.0,33886.0,6895.0,26505.0,15212.0,4745.0,16222.0,16044.0,28857.0,19829.0,,12177.0,71830.0,23902.0,58253.0,29727.0,25800.0,10749.0,,,,,38950.0,41519.0,21197.0,13433.0,,4984.0,6289.0,30470.0,140340.0,35552.0,18312.0,28922.0,26460.0,,17828.0,38947.0,103880.0,8098.0,25081.0,,49818.0,83113.0,,,,,
False,,,99.06854,11.112,71.04923,54751,2378.0,2,No MS2,1,20714.0,259265.0,153129.0,1504.0,3545.0,1331.0,6658.0,5824.0,9596.0,999.0,178226.0,2553.0,10073.0,7019.0,6076.0,9039.0,,37468.0,,5052.0,11305.0,6878.0,8102.0,1146.0,23613.0,12579.0,25859.0,3005.0,14774.0,7819.0,3543.0,6685.0,7400.0,16012.0,7417.0,1888.0,9293.0,38713.0,7919.0,42459.0,13898.0,9095.0,5552.0,,462.0,3067.0,,14573.0,16705.0,8678.0,5668.0,5050.0,1421.0,5437.0,10812.0,78296.0,12794.0,6106.0,10686.0,17869.0,8208.0,10111.0,12254.0,55205.0,4761.0,14566.0,3100.0,23694.0,30001.0,,,,,
False,,,110.0734,11.112,71.04929,70126,2378.0,3,No MS2,1,20714.0,259265.0,153129.0,1504.0,3545.0,1331.0,6658.0,5824.0,9596.0,999.0,178226.0,2553.0,10073.0,7019.0,6076.0,9039.0,,37468.0,,5052.0,11305.0,6878.0,8102.0,1146.0,23613.0,12579.0,25859.0,3005.0,14774.0,7819.0,3543.0,6685.0,7400.0,16012.0,7417.0,1888.0,9293.0,38713.0,7919.0,42459.0,13898.0,9095.0,5552.0,,462.0,3067.0,,14573.0,16705.0,8678.0,5668.0,5050.0,1421.0,5437.0,10812.0,78296.0,12794.0,6106.0,10686.0,17869.0,8208.0,10111.0,12254.0,55205.0,4761.0,14566.0,3100.0,23694.0,30001.0,,,,,
False,,,155.1313,11.113,80.06218,145658,2378.0,3,No MS2,1,20489.0,221340.0,82627.0,848.0,1798.0,318.0,7344.0,3807.0,5499.0,1766.0,102278.0,,4699.0,6661.0,3471.0,7190.0,,23124.0,,4916.0,7816.0,7131.0,7655.0,,10153.0,10864.0,15280.0,2879.0,12520.0,5925.0,5655.0,5260.0,5575.0,9366.0,5900.0,,8141.0,18404.0,7569.0,19329.0,12618.0,9900.0,5096.0,187.0,198.0,1254.0,,15291.0,12837.0,8484.0,4711.0,1219.0,1895.0,3887.0,14801.0,54097.0,15357.0,10027.0,7144.0,12050.0,1678.0,6922.0,12697.0,30753.0,3972.0,13562.0,4220.0,12084.0,16741.0,,,,,
False,,,264.24571,11.113,92.0578,106638,2378.0,1,No MS2,1,38277.0,488601.0,307173.0,9490.0,,5896.0,99855.0,41301.0,19978.0,5584.0,112928.0,4596.0,25714.0,18745.0,,35467.0,,67922.0,,14695.0,28695.0,18095.0,25623.0,,237679.0,69269.0,53332.0,4057.0,60131.0,,17842.0,30910.0,70659.0,29918.0,22938.0,10220.0,17758.0,77210.0,16006.0,126935.0,65326.0,26041.0,10198.0,,2587.0,4198.0,,47839.0,32796.0,18083.0,8940.0,6734.0,4125.0,6507.0,80647.0,,58618.0,17330.0,40987.0,60376.0,10375.0,19730.0,27203.0,281880.0,10650.0,20531.0,7638.0,53344.0,103960.0,,,,,
False,,,186.14113,11.114,151.11194,33108,2378.0,1,No MS2,1,107354.0,665126.0,238257.0,5416.0,4052.0,3632.0,33424.0,9551.0,26275.0,4134.0,382333.0,,12834.0,,4222.0,21100.0,,67930.0,,8605.0,24021.0,15142.0,12808.0,,45079.0,32598.0,30925.0,6438.0,23001.0,15405.0,4900.0,14529.0,13293.0,25025.0,21261.0,3579.0,14223.0,62689.0,26892.0,57969.0,33791.0,27202.0,,,,,,40958.0,39043.0,21821.0,14485.0,,,7513.0,38910.0,129185.0,41937.0,17879.0,29893.0,25114.0,14899.0,,41181.0,91678.0,8886.0,24701.0,4540.0,39764.0,63346.0,,,,,
False,,,242.20381,11.117,65.03854,12641,2380.0,1,No MS2,1,12051.0,185715.0,82588.0,2307.0,5910.0,,13899.0,5544.0,3915.0,2673.0,97150.0,1061.0,8078.0,5054.0,9915.0,4681.0,,26751.0,1796.0,,7376.0,3419.0,4679.0,2868.0,39663.0,12652.0,12014.0,2046.0,11598.0,5090.0,2895.0,5625.0,9532.0,11905.0,3350.0,1847.0,7807.0,29009.0,6012.0,23592.0,11275.0,5548.0,2088.0,,792.0,2054.0,,11130.0,8972.0,5969.0,3024.0,1941.0,2453.0,1693.0,10729.0,108215.0,9601.0,4187.0,8555.0,14635.0,2969.0,3460.0,6499.0,49166.0,2991.0,8925.0,2566.0,10986.0,24532.0,,,,,
False,,,183.16274,11.123,151.11215,57833,2382.0,1,No MS2,1,107354.0,665126.0,238257.0,5416.0,4052.0,3632.0,33424.0,9551.0,26275.0,4134.0,382333.0,4930.0,12834.0,22168.0,4222.0,21100.0,,67930.0,,8605.0,24021.0,15142.0,12808.0,,45079.0,32598.0,30925.0,6438.0,23001.0,15405.0,4900.0,14529.0,13293.0,25025.0,21261.0,3579.0,14223.0,62689.0,26892.0,57969.0,33791.0,27202.0,11114.0,,,,,40958.0,39043.0,21821.0,14485.0,10502.0,6290.0,7513.0,38910.0,129185.0,41937.0,17879.0,29893.0,25114.0,14899.0,21414.0,41181.0,91678.0,8886.0,24701.0,4540.0,39764.0,63346.0,,,,,
False,,,309.30354,11.125,135.08061,96168,2383.0,1,No MS2,1,26424.0,160001.0,66377.0,2159.0,,2563.0,11863.0,4358.0,5151.0,794.0,86616.0,1559.0,4610.0,4787.0,4419.0,4369.0,,13619.0,,3882.0,6304.0,4752.0,3077.0,1440.0,19360.0,12719.0,7350.0,1227.0,10343.0,6034.0,3469.0,5791.0,5936.0,8085.0,5090.0,1119.0,3177.0,14970.0,4185.0,,8306.0,7195.0,2819.0,,215.0,1004.0,,6377.0,7785.0,7962.0,2521.0,4954.0,1867.0,2329.0,10367.0,34324.0,10369.0,4381.0,6974.0,8329.0,4548.0,4781.0,9493.0,26901.0,2762.0,7875.0,2574.0,12842.0,16235.0,,,,,
False,,,176.15659,11.126,125.09628,173028,2383.0,2,No MS2,1,217243.0,1686921.0,510797.0,13168.0,12056.0,10213.0,74022.0,25035.0,53575.0,10128.0,944750.0,15480.0,31318.0,46318.0,13320.0,54550.0,,181240.0,,25600.0,61582.0,40162.0,36857.0,1866.0,107192.0,74268.0,87547.0,19276.0,56657.0,41903.0,17569.0,39366.0,38295.0,70222.0,51568.0,10657.0,31292.0,174036.0,66215.0,130662.0,69389.0,67288.0,34249.0,690.0,2986.0,11870.0,,93328.0,89953.0,55364.0,36822.0,26432.0,14833.0,21354.0,94187.0,290545.0,91540.0,46469.0,72138.0,57153.0,60020.0,48601.0,101255.0,224527.0,27038.0,69403.0,11521.0,101534.0,153417.0,,,,,
False,,,110.07331,11.127,92.06214,198066,2383.0,2,No MS2,1,10759.0,141720.0,93803.0,4044.0,38016.0,5602.0,29682.0,24278.0,7604.0,5724.0,50072.0,4402.0,31079.0,6981.0,49036.0,19385.0,155.0,36776.0,41064.0,9969.0,23627.0,10968.0,16092.0,29854.0,70237.0,29522.0,21616.0,2864.0,24362.0,13280.0,15538.0,20320.0,42022.0,18326.0,14132.0,6021.0,16740.0,49749.0,7325.0,47698.0,21365.0,17834.0,4583.0,885.0,3646.0,4456.0,84116.0,29565.0,22530.0,12189.0,5963.0,3425.0,3180.0,3506.0,23537.0,149284.0,22431.0,11913.0,17093.0,28996.0,4304.0,10212.0,15350.0,76926.0,7851.0,20273.0,8503.0,29112.0,51013.0,,,,,
False,,,124.08912,11.128,92.05779,1019282,2384.0,4,No MS2,1,38277.0,488601.0,307173.0,9490.0,43926.0,5896.0,99855.0,41301.0,19978.0,5584.0,112928.0,4596.0,25714.0,18745.0,56895.0,35467.0,189.0,67922.0,23580.0,,28695.0,18095.0,25623.0,16016.0,237679.0,69269.0,53332.0,4057.0,60131.0,23618.0,17842.0,30910.0,70659.0,29918.0,22938.0,10220.0,17758.0,77210.0,16006.0,126935.0,65326.0,26041.0,10198.0,734.0,2587.0,4198.0,125216.0,47839.0,32796.0,18083.0,8940.0,6734.0,4125.0,6507.0,80647.0,981255.0,58618.0,17330.0,40987.0,60376.0,10375.0,19730.0,27203.0,281880.0,10650.0,20531.0,7638.0,53344.0,103960.0,,1126.0,,,
False,,,124.08909,11.128,137.09642,191319,2384.0,3,No MS2,1,113871.0,792941.0,256227.0,6524.0,3889.0,3796.0,40622.0,10121.0,29620.0,3606.0,503205.0,6000.0,13016.0,23507.0,10150.0,24996.0,,80849.0,,11701.0,26620.0,17326.0,15744.0,,54661.0,36485.0,33361.0,8590.0,26716.0,17669.0,8342.0,18937.0,19124.0,30681.0,27443.0,212.0,12934.0,68101.0,32297.0,61941.0,34133.0,31694.0,14973.0,,382.0,4064.0,,45467.0,40764.0,26173.0,16989.0,13230.0,7990.0,10087.0,50734.0,141279.0,48180.0,21547.0,33697.0,29370.0,16768.0,23145.0,48481.0,107369.0,10837.0,28907.0,6128.0,45195.0,76187.0,,,731.0,,
False,,,149.12059,11.131,166.15913,511066,2385.0,2,No MS2,1,202979.0,934385.0,874426.0,13777.0,38982.0,12807.0,104709.0,31219.0,70053.0,18471.0,1169226.0,14996.0,105633.0,52643.0,203622.0,65346.0,,188725.0,911.0,40613.0,109238.0,45405.0,58956.0,,304316.0,88979.0,220100.0,31612.0,147518.0,75690.0,24205.0,37219.0,69614.0,131474.0,88542.0,15548.0,74346.0,254155.0,73943.0,624579.0,121450.0,85289.0,67721.0,,519.0,16936.0,5984.0,120311.0,140724.0,68276.0,60851.0,41875.0,30923.0,50749.0,167353.0,1031760.0,179411.0,49902.0,85890.0,203330.0,58445.0,100443.0,106931.0,520872.0,55112.0,139676.0,45283.0,359770.0,282604.0,330.0,,,,
False,,,130.07849,11.131,131.08577,73652,2385.0,2,No MS2,1,51895.0,388145.0,167443.0,13172.0,21037.0,9985.0,55294.0,39522.0,19092.0,12168.0,156929.0,8798.0,20083.0,24013.0,19704.0,35773.0,,49216.0,21718.0,20545.0,20474.0,23367.0,29625.0,32326.0,101602.0,56076.0,22472.0,8289.0,35629.0,25732.0,26897.0,33464.0,48770.0,28198.0,23619.0,16318.0,19790.0,70023.0,20591.0,43542.0,51733.0,30335.0,11124.0,982.0,6433.0,7219.0,39027.0,50549.0,30716.0,27525.0,14065.0,8724.0,8525.0,10957.0,76653.0,325345.0,58380.0,23160.0,42318.0,42021.0,13013.0,23450.0,34347.0,119383.0,15389.0,23129.0,7956.0,26903.0,60497.0,,,,,
False,,,92.0626,11.131,131.08566,253920,2385.0,3,No MS2,1,51895.0,388145.0,167443.0,13172.0,21037.0,9985.0,55294.0,39522.0,19092.0,12168.0,156929.0,8798.0,20083.0,24013.0,19704.0,35773.0,,49216.0,21718.0,20545.0,20474.0,23367.0,29625.0,32326.0,101602.0,56076.0,22472.0,8289.0,35629.0,25732.0,26897.0,33464.0,48770.0,28198.0,23619.0,16318.0,19790.0,70023.0,20591.0,43542.0,51733.0,30335.0,11124.0,982.0,6433.0,7219.0,39027.0,50549.0,30716.0,27525.0,14065.0,8724.0,8525.0,10957.0,76653.0,325345.0,58380.0,23160.0,42318.0,42021.0,13013.0,23450.0,34347.0,119383.0,15389.0,23129.0,7956.0,26903.0,60497.0,,,,,
False,,,76.0314,11.131,94.07335,36817,2385.0,2,No MS2,1,20804.0,161637.0,70156.0,4210.0,17452.0,3588.0,13978.0,10353.0,7169.0,3396.0,87858.0,2101.0,17719.0,10325.0,18662.0,10831.0,,24192.0,17347.0,6572.0,16520.0,9947.0,8980.0,11191.0,35941.0,14741.0,13530.0,4901.0,16201.0,9119.0,7524.0,12253.0,14823.0,14680.0,12259.0,3803.0,10366.0,34477.0,9572.0,24161.0,15036.0,12906.0,5002.0,857.0,1991.0,2401.0,31944.0,19846.0,16412.0,9100.0,5867.0,4227.0,4512.0,5207.0,18844.0,64625.0,14475.0,8483.0,11009.0,16427.0,6817.0,9754.0,16481.0,44131.0,7125.0,12980.0,6779.0,16910.0,33524.0,,,,,
False,,,165.15177,11.133,71.08558,184061,2386.0,3,No MS2,1,179167.0,1294009.0,794011.0,21866.0,98003.0,45741.0,149738.0,100169.0,76295.0,73409.0,1049387.0,,230852.0,44759.0,132283.0,137994.0,,567828.0,104881.0,108495.0,214976.0,92788.0,95916.0,41573.0,378244.0,241315.0,323076.0,50821.0,260445.0,73681.0,116807.0,109446.0,140227.0,214756.0,128808.0,36995.0,183187.0,635216.0,88965.0,425458.0,173246.0,176308.0,140282.0,6356.0,18570.0,41882.0,,218165.0,235752.0,107929.0,72660.0,50888.0,38263.0,61667.0,200835.0,823064.0,159223.0,98855.0,148959.0,358039.0,120131.0,166895.0,133547.0,477440.0,65583.0,271703.0,150501.0,338639.0,201361.0,,,,,
False,,,148.0526,11.134,149.05988,5883,2386.0,2,No MS2,1,2512.0,5269.0,24214.0,710.0,4884.0,2375.0,4444.0,6383.0,1819.0,661.0,,776.0,4532.0,2743.0,6804.0,4727.0,,4810.0,8115.0,3218.0,3769.0,3096.0,1714.0,10025.0,8500.0,10608.0,4708.0,,2672.0,2795.0,3720.0,6932.0,9285.0,2282.0,1802.0,336.0,3126.0,11678.0,528.0,,6715.0,3120.0,,,,,20118.0,4567.0,3760.0,1734.0,,462.0,,,5245.0,45024.0,4325.0,1203.0,3347.0,1320.0,,1521.0,1463.0,18476.0,630.0,2353.0,,2733.0,6524.0,,,,,
False,,,108.0941,11.135,96.09348,173834,2387.0,3,No MS2,1,33380.0,231847.0,92763.0,1628.0,5928.0,5814.0,16156.0,7286.0,11601.0,4694.0,134522.0,2674.0,12694.0,9798.0,4859.0,14893.0,423.0,30645.0,,6096.0,16465.0,14102.0,10779.0,953.0,33839.0,18485.0,16758.0,6842.0,24730.0,17370.0,6814.0,7952.0,9023.0,26745.0,18578.0,2245.0,11076.0,29120.0,11597.0,32612.0,17242.0,20913.0,13928.0,834.0,801.0,4613.0,,26000.0,26026.0,12221.0,6059.0,7203.0,4728.0,8171.0,18862.0,44948.0,26772.0,11401.0,14052.0,18729.0,9650.0,16440.0,19482.0,50286.0,6360.0,29401.0,8960.0,22951.0,30031.0,,,,627.0,
False,,,134.1098,11.137,131.08578,281523,2387.0,3,No MS2,1,51895.0,388145.0,167443.0,13172.0,21037.0,9985.0,55294.0,39522.0,19092.0,12168.0,156929.0,8798.0,20083.0,24013.0,19704.0,35773.0,,49216.0,21718.0,20545.0,20474.0,23367.0,29625.0,32326.0,101602.0,56076.0,22472.0,8289.0,35629.0,25732.0,26897.0,33464.0,48770.0,28198.0,23619.0,16318.0,19790.0,70023.0,20591.0,43542.0,51733.0,30335.0,11124.0,982.0,6433.0,7219.0,39027.0,50549.0,30716.0,27525.0,14065.0,8724.0,8525.0,10957.0,76653.0,325345.0,58380.0,,42318.0,42021.0,13013.0,23450.0,34347.0,119383.0,15389.0,23129.0,7956.0,26903.0,60497.0,,,,,
